Date,AA,BAC,BHI,CVX,DD,DOW,DPS,GS,HAL,HES,HON,HUN,JPM,KO,MMM,MPC,PEP,SLB,WFC,XOM,VV,return_AA,return_BAC,return_BHI,return_CVX,return_DD,return_DOW,return_DPS,return_GS,return_HAL,return_HES,return_HON,return_HUN,return_JPM,return_KO,return_MMM,return_MPC,return_PEP,return_SLB,return_WFC,return_XOM,response_VV
3-Sep-13,7.72,14.25,46.85,120.55,56.39,37.44,44.6,154.76,48.3,75.99,80.98,17.53,51.13,37.9,113.22,73.44,80.2,82.42,41.39,87.15,75.45,0.00259404,0.0091647,0.00771377,0.00099593,-0.0040704,0.00106895,-0.003581,0.0171401,0.00623055,0.0151156,0.0175651,0.00171282,0.0118042,-0.0073607,-0.0031746,0.0127443,0.00587759,0.01812,0.00751792,-0.00011474,0.00425024
4-Sep-13,7.84,14.32,47.73,120.86,57.23,37.78,45.25,155.74,49.08,76.15,80.96,17.75,51.87,38.54,114.55,73.66,79.53,82.86,41.5,87.76,76.11,0.0154245,0.00490025,0.0186091,0.00256825,0.0147864,0.0090402,0.0144688,0.00631242,0.0160201,0.00210333,-0.00024701,0.0124718,0.0143692,0.0167456,0.0116786,0.00299116,-0.008389,0.00532431,0.00265412,0.00697504,0.0087095
5-Sep-13,7.87,14.37,48.43,121.37,57.61,38.41,44.61,156.17,49.77,76.53,81.39,17.76,52.11,38.24,114.87,72.1,79.07,84.22,41.82,87.35,76.19,0.00381923,0.00348554,0.0145593,0.00421088,0.00661793,0.016538,-0.014245,0.00275721,0.0139608,0.00497774,0.00529721,0.000563222,0.00461628,-0.007815,0.00278965,-0.021406,-0.0058008,0.01628,0.00768127,-0.0046828,0.00105056
6-Sep-13,7.92,14.36,48.99,121.21,57.11,38.56,44.47,156.66,49.54,77.3,81.66,18,52.56,38.35,115.04,70.85,79.26,85.14,41.43,87.25,76.27,0.00633314,-0.00069614,0.0114967,-0.0013192,-0.008717,0.00389763,-0.0031432,0.00313269,-0.004632,0.0100111,0.00331187,0.013423,0.0085985,0.00287244,0.00147884,-0.017489,0.00240005,0.0108645,-0.009369,-0.0011455,0.00104946
9-Sep-13,8.08,14.48,50.13,122.22,57.5,38.81,44.58,159.49,50.26,78.33,82.43,18.85,52.86,38.52,116.74,69.61,79.38,86.45,41.72,88.04,77.01,0.0200007,0.0083218,0.0230034,0.0082981,0.00680572,0.00646248,0.00247052,0.0179034,0.0144291,0.0132367,0.0093852,0.0461412,0.00569153,0.00442306,0.0146693,-0.017657,0.00151286,0.0152693,0.00697537,0.0090137,0.0096556
10-Sep-13,8.06,14.61,50.22,123.01,58.04,39.98,44.54,165.14,50.32,77.79,84.13,18.63,53.67,38.63,117.59,68.1,79.43,86.9,42.45,87.82,77.61,-0.0024783,0.0089378,0.00179372,0.00644295,0.0093475,0.0297014,-0.00089767,0.0348124,0.00119308,-0.0069178,0.0204138,-0.01174,0.0152073,0.00285159,0.00725476,-0.021931,0.000629683,0.00519182,0.0173463,-0.002502,0.007761
11-Sep-13,8.19,14.65,50.14,123.92,58.83,39.85,44.31,165.06,50.19,78.1,84.03,18.73,53.26,38.78,118.71,67.71,79.85,87.05,42.5,88.84,77.83,0.0160003,0.00273411,-0.0015943,0.00737054,0.0135195,-0.0032569,-0.0051773,-0.00048455,-0.0025868,0.00397717,-0.0011893,0.00535333,-0.0076686,0.00387547,0.0094795,-0.0057433,0.00527374,0.00172463,0.00117716,0.0115477,0.00283068
12-Sep-13,8.16,14.48,49.4,123.89,58.06,38.86,44.56,163.35,49.2,77.25,83.78,18.73,52.24,38.44,118.2,66.93,79.87,86.58,42.26,87.98,77.59,-0.0036697,-0.011672,-0.014869,-0.00024212,-0.013175,-0.025157,0.00562621,-0.010414,-0.019922,-0.010943,-0.0029796,0,-0.019337,-0.008806,-0.0043054,-0.011587,0.000250438,-0.0054138,-0.0056631,-0.009727,-0.0030884
13-Sep-13,8.08,14.49,49.7,124.14,58.88,39.87,44.91,164,49.69,77.72,84.05,19.27,52.59,38.69,118.6,67.89,80.32,86.72,42.19,88.4,77.78,-0.009852,0.000690369,0.00605451,0.00201589,0.0140245,0.0256587,0.0078239,0.00397129,0.0099101,0.00606571,0.00321754,0.028423,0.0066775,0.00648258,0.00337838,0.0142415,0.00561834,0.0016157,-0.0016578,0.00476245,0.00244578
16-Sep-13,8.1,14.53,49.95,124.08,59.7,39.8,45.13,167.03,49.82,77.92,85.1,19.14,53.14,38.86,119.23,66.95,81.02,87,42.89,88.67,78.22,0.00247219,0.00275672,0.00501757,-0.00048344,0.0138305,-0.0017572,0.00488673,0.018307,0.0026128,0.00257003,0.0124152,-0.0067691,0.010404,0.00438428,0.00529791,-0.013943,0.0086774,0.00322358,0.0164555,0.00304964,0.00564104
17-Sep-13,8.26,14.55,50.26,124.34,59.62,39.71,45.52,167.42,49.67,77.79,85.45,19.5,53.09,38.79,119.93,66.21,81.66,87.74,42.85,88.94,78.62,0.0195605,0.00137552,0.00618703,0.00209323,-0.0013409,-0.0022639,0.0086046,0.00233219,-0.0030154,-0.0016698,0.00410437,0.0186341,-0.00094135,-0.001803,0.00585384,-0.011115,0.0078682,0.0084698,-0.00093305,0.00304037,0.00510075
18-Sep-13,8.56,14.72,50.38,125.82,60.44,40.86,46.09,168.06,49.75,79.22,86.65,19.5,53.41,39.59,121.29,66.26,82.88,88.95,43.31,89.58,79.55,0.0356756,0.0116161,0.00238474,0.0118326,0.01366,0.0285485,0.0124442,0.00381543,0.00160933,0.0182159,0.0139456,0,0.00600941,0.0204141,0.0112761,0.000754888,0.0148295,0.0136965,0.0106779,0.0071701,0.0117596
19-Sep-13,8.44,14.61,50.23,125.44,60.33,40.61,45.79,167.78,49.54,79.64,86.79,20.38,52.75,39.31,121.57,65.41,81.82,88.79,42.96,89.28,79.4,-0.014118,-0.0075009,-0.0029818,-0.0030248,-0.0018216,-0.0061372,-0.0065303,-0.0016675,-0.00423,0.00528769,0.00161439,0.0441396,-0.012434,-0.0070976,0.00230586,-0.012911,-0.012872,-0.0018004,-0.008114,-0.0033546,-0.0018874
20-Sep-13,8.29,14.44,49.84,124.92,59.42,39.7,45.59,169.75,49.34,78.63,85.48,20.55,52.8,39.4,120.01,64.51,81.74,87.44,42.85,88.66,78.82,-0.017932,-0.011704,-0.0077946,-0.004154,-0.015199,-0.022663,-0.0043773,0.0116732,-0.0040453,-0.012763,-0.015209,0.0083069,0.000947418,0.00228688,-0.012915,-0.013855,-0.0009782,-0.015321,-0.0025638,-0.0069687,-0.0073316
23-Sep-13,8.28,14.14,49.24,125.52,59.41,39.24,45.29,165.25,48.39,78.53,84.13,20.57,51.46,38.63,121.11,62.99,81.02,87.04,42.31,87.75,78.12,-0.001207,-0.020994,-0.012112,0.00479158,-0.00016831,-0.011655,-0.0066021,-0.026867,-0.019442,-0.0012726,-0.015919,0.000972763,-0.025706,-0.019737,0.0091242,-0.023844,-0.008847,-0.0045851,-0.012682,-0.010317,-0.008921
24-Sep-13,8.3,14.09,49.26,124.49,59.32,39.11,45.27,162.97,48.75,78.51,84.25,20.57,50.32,38.53,120.8,64.31,80.54,87.91,41.73,87.36,77.97,0.00241255,-0.0035423,0.000406091,-0.00824,-0.001516,-0.0033184,-0.0004417,-0.013893,0.00741202,-0.00025471,0.00142535,0,-0.022402,-0.002592,-0.0025629,0.0207392,-0.0059421,0.0099458,-0.013803,-0.0044544,-0.001922
25-Sep-13,8.33,14.14,49.42,124.07,59.32,39.86,44.95,162.31,48.88,78.72,83.84,20.71,51.7,38.33,120.2,64.47,80.21,88.57,41.81,87.14,77.76,0.00360794,0.00354233,0.00324281,-0.0033795,0,0.0189951,-0.0070938,-0.004058,0.00266312,0.00267125,-0.0048783,0.00678297,0.0270552,-0.0052043,-0.0049793,0.00248486,-0.0041058,0.00747964,0.00191525,-0.0025215,-0.002697
26-Sep-13,8.27,14.08,49.47,123.49,59.51,39.99,45.07,162.29,48.71,78.79,84.05,20.8,51.89,38.74,120.66,64.14,80.54,88.83,41.61,87.07,78.08,-0.0072289,-0.0042523,0.00101122,-0.0046857,0.00319785,0.00325611,0.00266608,-0.00012323,-0.003484,0.000888833,0.00250164,0.00433631,0.00366831,0.0106398,0.00381965,-0.0051318,0.00410576,0.00293123,-0.004795,-0.00080363,0.00410678
27-Sep-13,8.2,13.9,49.53,122.64,59.01,39.02,44.98,159.85,48.39,78.33,83.58,20.55,52.24,38.4,120.22,64.94,80.2,88.82,41.59,86.9,77.75,-0.0085,-0.012867,0.00121212,-0.0069069,-0.008437,-0.024555,-0.0019989,-0.015149,-0.0065912,-0.0058554,-0.0056076,-0.012092,0.00672239,-0.008815,-0.0036533,0.0123956,-0.0042304,-0.00011258,-0.00048077,-0.0019544,-0.0042354
30-Sep-13,8.12,13.8,49.1,121.5,58.56,38.4,44.82,158.21,48.15,77.34,83.04,20.61,51.69,37.88,119.41,64.32,79.5,88.36,41.32,86.04,77.34,-0.009804,-0.0072202,-0.00872,-0.009339,-0.0076551,-0.016017,-0.0035635,-0.010313,-0.004972,-0.012719,-0.0064818,0.00291545,-0.010584,-0.013634,-0.0067604,-0.009593,-0.008766,-0.0051925,-0.0065131,-0.009946,-0.0052873
1-Oct-13,8.17,13.9,49.66,121.32,58.69,38.31,44.48,159,48.6,78.69,83.22,21.03,51.96,37.95,119.62,64.29,79.82,89.05,41.49,86,77.96,0.00613875,0.00722025,0.0113407,-0.0014826,0.00221748,-0.0023465,-0.0076148,0.00498094,0.0093024,0.0173048,0.00216528,0.0201736,0.00520985,0.00184624,0.0017571,-0.00046653,0.00401708,0.00777863,0.00410579,-0.00046501,0.0079846
2-Oct-13,8.02,14.06,49.63,120.83,58.99,38.7,44,158.67,49.09,79.96,82.84,21.13,52.09,37.43,119.2,65.34,79.56,89.85,41.26,86.08,77.89,-0.01853,0.011445,-0.00060429,-0.0040471,0.00509858,0.0101286,-0.01085,-0.0020776,0.0100318,0.0160104,-0.0045767,0.00474384,0.0024988,-0.013797,-0.0035173,0.0162003,-0.0032626,0.0089436,-0.0055589,0.0009298,-0.0008983
3-Oct-13,7.86,14,48.79,118.25,57.76,38.77,43.41,156.85,48.4,79.89,81.45,21.49,51.94,37.16,118.55,65.23,79.44,89.44,41,85.5,77.21,-0.020152,-0.0042766,-0.01707,-0.021584,-0.021071,0.00180715,-0.0135,-0.011537,-0.014156,-0.00087582,-0.016922,0.0168939,-0.0028838,-0.0072396,-0.0054679,-0.0016849,-0.0015094,-0.0045736,-0.0063214,-0.0067607,-0.008769
4-Oct-13,7.96,14.05,49.45,118.13,58.65,39.99,43.47,156.55,49.06,80.14,82.24,21.92,52.67,37.2,119.4,65.23,79.62,90.01,41.3,86.32,77.75,0.0126424,0.00356507,0.0134367,-0.0010153,0.0152911,0.0309827,0.00138122,-0.0019145,0.0135442,0.00312442,0.0096525,0.0198118,0.0139568,0.00107585,0.00714439,0,0.0022633,0.00635277,0.00729043,0.0095449,0.00696957
7-Oct-13,7.97,13.81,49.01,117.87,58.11,39.35,43.38,154.25,49.02,79.54,82.91,21.75,51.83,37.05,118.69,63.92,79.06,89.29,40.62,85.9,77.11,0.00125549,-0.017229,-0.008938,-0.0022034,-0.00925,-0.016133,-0.0020725,-0.014801,-0.00081566,-0.0075151,0.0081139,-0.0077857,-0.016077,-0.0040404,-0.0059641,-0.020287,-0.0070583,-0.008031,-0.016602,-0.0048775,-0.008266
8-Oct-13,7.94,13.69,48.93,116.73,57.07,38.52,43.47,153.05,48.66,78.77,81.82,21.48,50.87,37.28,117.16,62.5,78.93,87.95,40.24,85.51,76.13,-0.0037712,-0.008727,-0.0016337,-0.009719,-0.018059,-0.021318,0.00207254,-0.00781,-0.007371,-0.009728,-0.013234,-0.012491,-0.018696,0.00618864,-0.012975,-0.022466,-0.0016457,-0.015121,-0.009399,-0.0045505,-0.012791
9-Oct-13,8.1,13.84,48.64,116.13,56.94,38.92,43.63,154.44,48.56,78.53,81.9,21.2,50.75,37.08,117.57,62.1,79.5,87.04,40.36,85.16,76.15,0.0199508,0.0108973,-0.0059445,-0.0051533,-0.0022805,0.0103307,0.00367394,0.009041,-0.0020572,-0.0030515,0.00097728,-0.013121,-0.0023617,-0.0053792,0.00349338,-0.0064206,0.00719564,-0.010401,0.00297767,-0.0041015,0.000262674
10-Oct-13,8.35,14.23,49.64,116.38,58.29,40.4,44.05,158.01,50,80.79,85.09,21.57,52.52,37.78,119.34,65.31,80.69,89.42,41.44,86.04,77.81,0.0303975,0.0277895,0.0203507,0.00215045,0.0234325,0.0373215,0.0095804,0.0228527,0.0292229,0.0283725,0.0382105,0.0173023,0.0342824,0.0187021,0.0149427,0.0503992,0.0148576,0.0269766,0.0264074,0.0102805,0.0215649
11-Oct-13,8.32,14.19,50.23,117.67,57.93,41.07,43.92,160,50.67,81.1,86.46,21.73,52.51,37.77,120.72,67.25,80.83,90.02,41.43,86.95,78.32,-0.0035993,-0.0028149,0.0118155,0.0110234,-0.0061952,0.0164481,-0.0029556,0.0125155,0.013311,0.00382977,0.0159724,0.00739033,-0.00019042,-0.00026473,0.0114973,0.0292719,0.00173353,0.0066875,-0.00024134,0.0105209,0.00653304
14-Oct-13,8.45,14.35,50.42,118.58,58.36,40.82,44.17,159.46,51.35,81.31,85.98,21.5,52.71,37.91,121.4,67.19,81.09,91.17,41.75,87.6,78.64,0.0155042,0.0112125,0.00377546,0.00770374,0.00739534,-0.0061058,0.00567603,-0.0033807,0.0133309,0.00258605,-0.0055672,-0.010641,0.00380156,0.00369979,0.00561706,-0.00089259,0.00321147,0.012694,0.0076942,0.00744776,0.00407748
15-Oct-13,8.38,14.24,50.12,118.15,58.14,40.43,43.78,157.63,51.16,80.81,85.14,21.51,52.31,37.66,119.82,68.44,80.6,90.54,41.54,86.79,78.1,-0.008319,-0.007695,-0.0059678,-0.0036328,-0.0037768,-0.0096,-0.008869,-0.011543,-0.003707,-0.0061683,-0.009818,0.000465008,-0.0076176,-0.0066164,-0.0131,0.018433,-0.006061,-0.0069342,-0.0050426,-0.00929,-0.0068904
16-Oct-13,8.53,14.56,50.98,119.16,59.06,41.13,45.04,162.25,51.97,82.31,85.75,21.9,54,38,120.94,68.95,82.27,92.18,42.21,87.31,79.16,0.0177414,0.0222231,0.0170133,0.0085121,0.0157,0.0171657,0.0283739,0.0288878,0.0157087,0.0183919,0.00713913,0.0179687,0.0317965,0.0089876,0.0093039,0.00742416,0.0205079,0.0179514,0.0160003,0.0059736,0.0134811
17-Oct-13,8.59,14.66,51.78,119.52,59.64,41.39,45.03,158.32,51.72,82.39,86.74,22.2,54.21,38.55,122.62,70.18,82.58,91.43,42.68,87.48,79.74,0.00700937,0.00684465,0.0155706,0.00301659,0.0097726,0.00630152,-0.00022205,-0.02452,-0.0048221,0.000971463,0.0114791,0.0136057,0.00388135,0.0143699,0.0137956,0.0176818,0.003761,-0.00817,0.0110733,0.00194519,0.00730022
18-Oct-13,8.63,14.63,55.55,119.65,59.62,41.31,45.01,158.69,52.47,84.06,84.58,22.3,54.3,38.78,122.84,70.74,83.01,93.99,42.68,87.55,80.26,0.00464577,-0.0020485,0.070279542,0.00108709,-0.0003354,-0.0019347,-0.00044425,0.00233431,0.014397,0.0200668,-0.025217,0.00449439,0.00165883,0.00594855,0.00179255,0.0079478,0.00519356,0.0276147,0,0.000799863,0.00650002
21-Oct-13,8.6,14.52,56,119.82,59.46,41.36,44.98,159.77,50.66,84,84.65,22.49,54.27,38.82,123.25,70.93,82.37,93.48,42.62,87.23,80.25,-0.0034823,-0.0075472,0.0080682,0.0014198,-0.0026873,0.00120963,-0.00066674,0.00678267,-0.035105,-0.00071403,0.000827277,0.0084841,-0.00055264,0.00103093,0.00333212,0.00268229,-0.0077398,-0.0054409,-0.0014068,-0.0036618,-0.0001246
22-Oct-13,9.36,14.52,57.15,120.64,60.17,41.55,45.37,159.25,51.78,83.56,86.16,22.49,53.62,39.09,123.8,72.5,83.44,94.46,42.94,87.98,80.73,0.084683087,0,0.0203277,0.00682029,0.0118701,0.00458329,0.0086331,-0.00326,0.0218673,-0.0052519,0.0176809,0,-0.012049,0.0069311,0.00445255,0.0218931,0.0129065,0.010429,0.00748017,0.0085612,0.00596349
23-Oct-13,9.27,14.21,56.2,120.13,60.22,41.04,46.49,157.74,50.74,81.92,86.69,22.62,52.75,39.09,123.2,72.09,83.33,92.84,42.76,87.61,80.32,-0.009662,-0.021581,-0.016763,-0.0042364,0.000830634,-0.01235,0.0243861,-0.009527,-0.020289,-0.019822,0.0061325,0.0057637,-0.016358,0,-0.0048583,-0.0056712,-0.0013192,-0.017299,-0.0042007,-0.0042144,-0.0050916
24-Oct-13,9.25,14.17,57.07,120.56,61.38,40.62,46.49,159.96,51.1,83.09,87.28,22.47,52.48,38.8,123.49,69.21,82.54,92.85,42.69,88.42,80.57,-0.0021598,-0.0028189,0.0153618,0.00357306,0.0190795,-0.010287,0,0.0139757,0.00706994,0.0141812,0.0067828,-0.0066534,-0.0051316,-0.0074464,0.00235113,-0.04077,-0.009526,0.000107706,-0.0016384,0.009203,0.00310772
25-Oct-13,9.24,14.26,58.23,120.59,61.9,39.52,46.67,162.09,51.69,83.2,87.5,22.35,52.77,39.03,124.42,69.89,83.35,92.9,42.86,87.97,80.89,-0.0010817,0.00633136,0.0201221,0.000248808,0.0084361,-0.027454,0.00386432,0.013228,0.0114798,0.00132299,0.00251745,-0.0053548,0.0055107,0.00591033,0.00750276,0.0097772,0.0097656,0.000538358,0.00397429,-0.0051023,0.00396384
28-Oct-13,9.56,14.23,58.05,120.91,61.56,39.11,47.51,161.45,52.03,83.16,87.33,21.71,52.68,39.61,124.92,71.2,84.61,92.85,42.83,88.23,80.97,0.0340458,-0.002106,-0.003096,0.00265011,-0.0055079,-0.010429,0.0178387,-0.0039562,0.00655614,-0.00048088,-0.0019447,-0.029053,-0.001707,0.014751,0.00401059,0.0185702,0.0150039,-0.00053836,-0.0007002,0.00295119,0.00098851
29-Oct-13,9.54,14.15,58.66,121.5,61.48,39.46,47.71,162.11,53.25,83.5,87.46,23.04,52.73,39.8,125.28,70.82,85.49,94,42.96,88.93,81.44,-0.0020942,-0.0056378,0.0104534,0.0048678,-0.0013004,0.0089093,0.0042008,0.00407962,0.0231773,0.00408017,0.0014875,0.0594589,0.000948677,0.0047853,0.0028777,-0.0053514,0.0103469,0.0123095,0.00303066,0.0079025,0.00578784
30-Oct-13,9.46,14.17,58.37,120.3,61.02,39.26,47.47,162.05,53.26,80.32,86.72,23.13,52.6,39.62,124.79,72.51,84.72,93.88,43.1,88.81,81,-0.008421,0.00141243,-0.004956,-0.009926,-0.0075102,-0.0050813,-0.0050431,-0.00037019,0.000187776,-0.038828,-0.008497,0.00389864,-0.0024684,-0.0045329,-0.0039189,0.023583,-0.009048,-0.0012774,0.00325355,-0.0013503,-0.0054174
31-Oct-13,9.27,13.97,58.09,119.96,61.2,39.47,47.35,160.86,53.03,81.2,86.73,23.22,51.54,39.57,125.85,71.66,84.09,93.72,42.69,89.62,80.77,-0.020289,-0.014215,-0.0048085,-0.0028303,0.00294551,0.0053347,-0.0025311,-0.0073705,-0.0043278,0.0108966,0.000115307,0.0038835,-0.020358,-0.0012628,0.0084584,-0.011792,-0.007464,-0.0017058,-0.009558,0.0090793,-0.0028435
1-Nov-13,9.27,14.02,58.29,118.01,61.09,38.95,47.43,162.05,53.23,80.93,86.91,23.21,52.51,39.61,125.9,70.86,84.56,93,42.67,89.82,80.96,0,0.00357271,0.00343702,-0.016389,-0.001799,-0.013262,0.00168812,0.00737051,0.00376436,-0.0033307,0.00207326,-0.00043076,0.0186454,0.00101036,0.000397219,-0.011227,0.00557369,-0.0077121,-0.0004686,0.00222916,0.0023496
4-Nov-13,9.92,14.04,58.41,118.1,60.31,38.4,47.18,163.16,54.04,81.73,86.31,23.19,52.04,39.51,126.32,71.69,84.37,93.51,42.7,92.1,81.24,0.067769542,0.00142552,0.00205656,0.000762357,-0.01285,-0.014221,-0.0052849,0.00682638,0.0151024,0.0098365,-0.0069276,-0.00086207,-0.008991,-0.0025278,0.00333043,0.0116452,-0.0022495,0.00546889,0.000702823,0.0250673,0.00345253
5-Nov-13,9.78,13.93,57.88,118.45,60.3,38.72,47.28,161.95,53.13,80.49,86.34,22.75,51.95,39.5,126.12,70.72,84.62,92.39,42.63,91.99,80.95,-0.014213,-0.007866,-0.009115,0.00295921,-0.00016582,0.0082988,0.0021173,-0.0074437,-0.016983,-0.015288,0.000347524,-0.019156,-0.0017309,-0.00025313,-0.0015845,-0.013623,0.00295876,-0.01205,-0.0016407,-0.0011951,-0.0035761
6-Nov-13,9.66,13.96,57.96,121.14,60.77,39.26,47.76,163.52,54.4,81,86.72,22.65,52.1,40.05,127.13,70.4,86.68,93.23,42.44,93.22,81.34,-0.012346,0.00215131,0.00138122,0.022456,0.00776414,0.0138499,0.0101011,0.0096477,0.0236224,0.0063162,0.00439155,-0.0044053,0.00288323,0.013828,0.0079764,-0.0045352,0.0240525,0.0090508,-0.0044669,0.0132824,0.00480622
7-Nov-13,8.95,13.8,55.97,119.91,60.85,38.67,47.33,159.64,53.9,78.78,85.46,22.19,51.65,39.83,126.41,70.43,85.3,92.05,41.71,91.96,80.25,-0.076340116,-0.011528,-0.034937,-0.010205,0.00131557,-0.015142,-0.009044,-0.024014,-0.009234,-0.02779,-0.014636,-0.020518,-0.008675,-0.0055083,-0.0056796,0.000426046,-0.016049,-0.012738,-0.01735,-0.013609,-0.013491
8-Nov-13,9.06,14.32,57.92,121.19,62,39.67,47.91,163.17,55.32,80.3,87.44,22.61,53.96,40.05,127.99,71.65,85.85,93.79,42.71,92.73,81.33,0.0122156,0.0369886,0.0342469,0.0106181,0.0187226,0.0255311,0.0121799,0.0218713,0.026004,0.0191105,0.0229044,0.0187505,0.0437528,0.00550828,0.0124215,0.0171738,0.00642713,0.0187263,0.0236922,0.0083383,0.0133682
11-Nov-13,9.03,14.4,58.35,121.08,62.09,39.66,47.91,163.84,55.3,80.87,87.42,22.81,54.1,39.87,127.95,72.2,85.45,93.87,42.75,92.96,81.32,-0.0033168,0.00557105,0.00739661,-0.00090808,0.00145056,-0.00025211,0,0.00409774,-0.0003616,0.00707331,-0.00022875,0.0088068,0.00259115,-0.0045045,-0.00031257,0.00764689,-0.0046702,0.000852606,0.000936111,0.00247725,-0.00012296
12-Nov-13,8.92,14.32,57.13,120,62.05,39.34,47.94,162.89,54.46,79.94,86.59,22.85,53.97,39.88,128.36,74.01,85.64,91.99,42.28,92.67,81.19,-0.012256,-0.005571,-0.02113,-0.00896,-0.00064443,-0.008101,0.000625978,-0.0058152,-0.015306,-0.011567,-0.00954,0.00175208,-0.0024058,0.000250784,0.00319925,0.0247602,0.00222105,-0.020231,-0.011055,-0.0031245,-0.0015999
13-Nov-13,8.99,14.64,57.55,120.09,60.94,39.6,48.14,162.94,55.54,80.78,87.51,23.22,54.14,40.12,128.59,75.1,85.95,93.08,42.76,92.59,81.89,0.0078169,0.0221003,0.00732476,0.000749719,-0.018051,0.00658731,0.0041632,0.000306909,0.019637,0.0104531,0.0105687,0.0160629,0.00314495,0.00600002,0.00179023,0.0146203,0.00361327,0.0117795,0.0112889,-0.00086365,0.0085848
14-Nov-13,8.98,14.8,58.28,119.56,61.79,40.1,48.75,163.2,56.26,81.7,88.67,23.28,54.4,40.21,129.79,78.86,86.39,93.31,43.09,93.22,82.3,-0.001113,0.0108697,0.0126048,-0.0044231,0.0138518,0.0125472,0.0125918,0.00159441,0.0128803,0.0113246,0.0131685,0.00258065,0.00479087,0.00224076,0.0092887,0.0488536,0.0051062,0.00246794,0.00768787,0.00678115,0.00499422
15-Nov-13,9.03,14.92,58.27,120.06,62.11,40.23,48.56,164.4,56.23,82.86,88.62,22.99,54.87,40.22,129.85,78.84,86.03,92.98,43.54,95.27,82.66,0.00555249,0.0080754,-0.0001716,0.00417328,0.00516547,0.00323665,-0.0039051,0.00732604,-0.00053338,0.0140984,-0.00056405,-0.012535,0.0086026,0.000248663,0.000462178,-0.00025365,-0.0041759,-0.0035429,0.0103891,0.0217527,0.0043647
18-Nov-13,8.95,14.92,57.33,120.56,61.7,39.87,48.66,165.68,54.33,81.91,88.68,22.84,55.74,40.17,130.13,77.43,85.86,92.02,43.41,95.45,82.26,-0.008899,0,-0.016263,0.00415594,-0.0066231,-0.008989,0.00205719,0.00775573,-0.034374,-0.011531,0.000676819,-0.006546,0.0157313,-0.0012439,0.00215401,-0.018046,-0.001978,-0.010378,-0.0029902,0.00188758,-0.0048508
19-Nov-13,9.13,15.2,57.16,122.06,61.49,39.7,48.45,166.6,53.76,81.89,87.86,22.64,56.15,40.14,130.05,78.83,85.29,91.28,43.56,95.42,82.09,0.0199122,0.0185928,-0.0029697,0.0123652,-0.0034094,-0.004273,-0.004325,0.00553751,-0.010547,-0.0002442,-0.00929,-0.008795,0.00732866,-0.00074711,-0.00061496,0.0179193,-0.0066608,-0.008074,0.00344947,-0.00031435,-0.0020688
20-Nov-13,9.05,15.14,56.91,122,60.79,39.26,48.41,165,53.58,81.31,87.22,22.08,56.1,40.06,129.18,77.4,85.13,90.45,43.62,94.68,81.81,-0.008801,-0.0039552,-0.0043833,-0.00049168,-0.011449,-0.011145,-0.00082593,-0.00965,-0.0033538,-0.0071079,-0.007311,-0.025046,-0.00089087,-0.001995,-0.0067122,-0.018307,-0.0018777,-0.009134,0.00137646,-0.0077854,-0.0034167
21-Nov-13,9.12,15.59,57.89,123.46,61.6,39.63,49.17,167.07,54.2,82.33,87.94,22.32,57.22,40.43,130.35,78.78,85.62,91.01,44.08,94.69,82.5,0.00770505,0.0292894,0.0170736,0.0118962,0.0132366,0.0093802,0.0155773,0.0124674,0.011505,0.0124666,0.0082211,0.0108109,0.0197677,0.0091938,0.0090164,0.0176724,0.0057394,0.00617218,0.0104904,0.000105613,0.0083988
22-Nov-13,9.24,15.64,57.91,124.03,61.7,39.66,48.94,168.1,54.5,83.33,88.8,22.62,57.46,40.43,131.02,80.25,85.74,92.73,44.36,95.01,82.88,0.0130721,0.00320205,0.000345423,0.00460625,0.00162206,0.000756716,-0.0046886,0.00614615,0.00551979,0.0120731,0.0097319,0.0133513,0.00418557,0,0.00512684,0.0184876,0.00140056,0.0187227,0.006332,0.00337375,0.00459549
25-Nov-13,9.59,15.81,57.03,123.74,61.58,39.01,48.49,169.48,52.7,82.63,88.59,22.49,57.65,40.37,131.23,81.78,85.37,89.81,44.48,95.09,82.85,0.037179,0.0108109,-0.015313,-0.0023409,-0.0019468,-0.016525,-0.009237,0.0081759,-0.033585,-0.008436,-0.0023677,-0.0057637,0.00330119,-0.0014851,0.00160153,0.018886,-0.0043247,-0.031996,0.00270149,0.000841662,-0.00036203
26-Nov-13,9.65,15.88,56.92,122.78,61.32,38.79,48.19,168.04,53.18,83.61,88.53,22.97,57.17,40.25,132.15,81.55,84.39,89.46,44.31,94.27,82.87,0.00623703,0.0044178,-0.0019307,-0.0077885,-0.0042311,-0.0056555,-0.0062061,-0.008533,0.0090669,0.0117903,-0.00067751,0.0211183,-0.008361,-0.0029769,0.00698613,-0.0028164,-0.011546,-0.0039047,-0.0038293,-0.008661,0.000241371
27-Nov-13,9.64,15.83,56.73,122.42,61.54,39.1,48.47,168.22,52.42,81.48,88.87,23,57.48,40.19,133.5,84.34,84.42,87.95,44.27,93.8,83.07,-0.0010368,-0.0031536,-0.0033436,-0.0029364,0.00358132,0.00796,0.00579352,0.0010706,-0.014394,-0.025806,0.00383315,0.0013052,0.00540778,-0.0014918,0.0101638,0.0336399,0.000355429,-0.017023,-0.00090314,-0.0049981,0.00241051
